Age,MonthlyIncome,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
32,9610.0,No,Travel_Rarely,371,Sales,19,3,Life Sciences,1739.0,4,Male,80,1,3,Sales Executive,3,Married,3840.0,3,No,13.0,3.0,3,1,10,2,1,4,3,0,2
40,19833.0,No,Travel_Rarely,611,Sales,7,4,Medical,1740.0,2,Male,88,3,5,Manager,2,Single,4349.0,1,No,14.0,3.0,2,0,21,3,2,21,8,12,8
45,9756.0,No,Travel_Rarely,176,Human Resources,4,3,Life Sciences,1744.0,3,Female,56,1,3,Human Resources,3,Married,6595.0,4,No,21.0,4.0,3,2,9,2,4,5,0,0,3
30,4968.0,No,Travel_Frequently,1312,Research & Development,2,4,Technical Degree,1745.0,4,Female,78,2,1,Research Scientist,1,Single,26427.0,0,No,16.0,3.0,4,0,10,2,3,9,7,0,7
24,2145.0,No,Travel_Frequently,897,Human Resources,10,3,Medical,1746.0,1,Male,59,3,1,Human Resources,4,Married,2097.0,0,No,14.0,3.0,4,1,3,2,3,2,2,2,1
30,2180.0,Yes,Travel_Frequently,600,Human Resources,8,3,Human Resources,1747.0,3,Female,66,2,1,Human Resources,4,Divorced,9732.0,6,No,11.0,3.0,3,1,6,0,2,4,2,1,2
31,8346.0,No,Travel_Rarely,1003,Sales,5,3,Technical Degree,1749.0,1,Male,51,3,2,Sales Executive,3,Married,20943.0,1,No,19.0,3.0,3,1,6,3,3,5,2,0,2
27,3445.0,No,Travel_Rarely,1054,Research & Development,8,3,Medical,1751.0,3,Female,67,3,1,Research Scientist,4,Single,6152.0,1,No,11.0,3.0,3,0,6,5,2,6,2,1,4
29,2760.0,Yes,Travel_Rarely,428,Sales,9,3,Marketing,1752.0,2,Female,52,1,1,Sales Representative,2,Single,14630.0,1,No,13.0,3.0,3,0,2,3,3,2,2,2,2
29,6294.0,No,Travel_Frequently,461,Research & Development,1,3,Life Sciences,1753.0,4,Male,70,4,2,Healthcare Representative,3,Single,23060.0,8,Yes,12.0,3.0,4,0,10,5,4,3,2,0,2
30,7140.0,No,Travel_Rarely,979,Sales,15,2,Marketing,1754.0,3,Male,94,2,3,Sales Executive,1,Divorced,3088.0,2,No,11.0,3.0,1,1,12,2,3,7,7,1,7
34,2932.0,No,Travel_Rarely,181,Research & Development,2,4,Medical,1755.0,4,Male,97,4,1,Research Scientist,4,Married,5586.0,0,Yes,14.0,3.0,1,3,6,3,3,5,0,1,2
33,5147.0,No,Non-Travel,1283,Sales,2,3,Marketing,1756.0,4,Female,62,3,2,Sales Executive,2,Single,10697.0,8,No,15.0,3.0,4,0,13,2,2,11,7,1,7
49,4507.0,No,Travel_Rarely,1313,Sales,11,4,Marketing,1757.0,4,Female,80,3,2,Sales Executive,4,Single,8191.0,3,No,12.0,3.0,3,0,8,1,4,5,1,0,4
33,8564.0,Yes,Travel_Rarely,211,Sales,16,3,Life Sciences,1758.0,1,Female,74,3,3,Sales Executive,1,Single,10092.0,2,Yes,20.0,4.0,3,0,11,2,2,0,0,0,0
38,2468.0,No,Travel_Frequently,594,Research & Development,2,2,Medical,1760.0,3,Female,75,2,1,Laboratory Technician,2,Married,15963.0,4,No,14.0,3.0,2,1,9,4,2,6,1,0,5
31,8161.0,Yes,Travel_Rarely,1079,Sales,16,4,Marketing,1761.0,1,Male,70,3,3,Sales Executive,3,Married,19002.0,2,No,13.0,3.0,1,3,10,2,3,1,0,0,0
29,2109.0,No,Travel_Rarely,590,Research & Development,4,3,Technical Degree,1762.0,4,Female,91,2,1,Research Scientist,1,Divorced,10007.0,1,No,13.0,3.0,3,1,1,2,3,1,0,0,0
30,5294.0,No,Travel_Rarely,305,Research & Development,16,3,Life Sciences,1763.0,3,Male,58,4,2,Healthcare Representative,3,Married,9128.0,3,No,16.0,3.0,3,1,10,3,3,7,0,1,7
32,2718.0,No,Non-Travel,953,Research & Development,5,4,Technical Degree,1764.0,2,Male,65,3,1,Research Scientist,2,Single,17674.0,2,No,14.0,3.0,2,0,12,3,3,7,7,0,7
38,5811.0,No,Travel_Rarely,833,Research & Development,18,3,Medical,1766.0,2,Male,60,1,2,Healthcare Representative,4,Married,24539.0,3,Yes,16.0,3.0,3,1,15,2,3,1,0,1,0
43,2437.0,Yes,Travel_Frequently,807,Research & Development,17,3,Technical Degree,1767.0,3,Male,38,2,1,Research Scientist,3,Married,15587.0,9,Yes,16.0,3.0,4,1,6,4,3,1,0,0,0
42,2766.0,No,Travel_Rarely,855,Research & Development,12,3,Medical,1768.0,2,Male,57,3,1,Laboratory Technician,2,Divorced,8952.0,8,No,22.0,4.0,2,3,7,6,2,5,3,0,4
55,19038.0,No,Travel_Rarely,478,Research & Development,2,3,Medical,1770.0,3,Male,60,2,5,Research Director,1,Married,19805.0,8,No,12.0,3.0,2,3,34,2,3,1,0,0,0
33,3055.0,No,Non-Travel,775,Research & Development,4,3,Technical Degree,1771.0,4,Male,90,3,2,Research Scientist,2,Divorced,6194.0,5,No,15.0,3.0,4,2,11,2,2,9,8,1,7
41,2289.0,No,Travel_Rarely,548,Research & Development,9,4,Life Sciences,1772.0,3,Male,94,3,1,Laboratory Technician,1,Divorced,20520.0,1,No,20.0,4.0,2,2,5,2,3,5,3,0,4
34,4001.0,No,Non-Travel,1375,Sales,10,3,Life Sciences,1774.0,4,Male,87,3,2,Sales Executive,3,Divorced,12313.0,1,Yes,14.0,3.0,3,1,15,3,3,15,14,0,7
53,12965.0,No,Non-Travel,661,Research & Development,1,4,Medical,1775.0,1,Female,60,2,4,Manufacturing Director,3,Married,22308.0,4,Yes,20.0,4.0,4,3,27,2,2,3,2,0,2
43,3539.0,No,Travel_Rarely,244,Human Resources,2,3,Life Sciences,1778.0,2,Male,97,3,1,Human Resources,4,Single,5033.0,0,No,13.0,3.0,2,0,10,5,3,9,7,1,8
34,6029.0,No,Travel_Rarely,511,Sales,3,2,Life Sciences,1779.0,4,Female,32,1,2,Sales Executive,4,Single,25353.0,5,No,12.0,3.0,1,0,6,3,3,2,2,2,2
21,2679.0,Yes,Travel_Rarely,337,Sales,7,1,Marketing,1780.0,2,Male,31,3,1,Sales Representative,2,Single,4567.0,1,No,13.0,3.0,2,0,1,3,3,1,0,1,0
38,3702.0,No,Travel_Rarely,1153,Research & Development,6,2,Other,1782.0,4,Female,40,2,1,Laboratory Technician,3,Married,16376.0,1,No,11.0,3.0,2,1,5,3,3,5,4,0,4
22,2398.0,Yes,Travel_Rarely,1294,Research & Development,8,1,Medical,1783.0,3,Female,79,3,1,Laboratory Technician,1,Married,15999.0,1,Yes,17.0,3.0,3,0,1,6,3,1,0,0,0
31,5468.0,No,Travel_Rarely,196,Sales,29,4,Marketing,1784.0,1,Female,91,2,2,Sales Executive,4,Married,13402.0,1,No,14.0,3.0,1,2,13,3,3,12,7,5,7
51,13116.0,No,Travel_Rarely,942,Research & Development,3,3,Technical Degree,1786.0,1,Female,53,3,3,Manager,3,Married,22984.0,2,No,11.0,3.0,4,0,15,2,3,2,2,2,2
37,4189.0,No,Travel_Rarely,589,Sales,9,2,Marketing,1787.0,2,Male,46,2,2,Sales Executive,2,Married,8800.0,1,No,14.0,3.0,1,2,5,2,3,5,2,0,3
46,19328.0,No,Travel_Rarely,734,Research & Development,2,4,Medical,1789.0,3,Male,46,3,5,Research Director,4,Divorced,14218.0,7,Yes,17.0,3.0,3,1,24,3,3,2,1,2,2
36,8321.0,No,Travel_Rarely,1383,Research & Development,10,3,Life Sciences,1790.0,4,Male,90,3,3,Healthcare Representative,1,Married,25949.0,7,Yes,13.0,3.0,4,1,15,1,3,12,8,5,7
44,2342.0,Yes,Travel_Frequently,429,Research & Development,1,2,Medical,1792.0,3,Male,99,3,1,Research Scientist,2,Divorced,11092.0,1,Yes,12.0,3.0,3,3,6,2,2,5,3,2,3
37,4071.0,No,Travel_Rarely,1239,Human Resources,8,2,Other,1794.0,3,Male,89,3,2,Human Resources,2,Divorced,12832.0,2,No,13.0,3.0,3,0,19,4,2,10,0,4,7
35,5813.0,Yes,Travel_Rarely,303,Sales,27,3,Life Sciences,1797.0,3,Male,84,3,2,Sales Executive,4,Single,13492.0,1,Yes,18.0,3.0,4,0,10,2,3,10,7,7,7
33,3143.0,No,Travel_Rarely,867,Research & Development,8,4,Life Sciences,1798.0,4,Male,90,4,1,Research Scientist,1,Married,6076.0,6,No,19.0,3.0,2,1,14,1,3,10,8,7,6
28,2044.0,No,Travel_Rarely,1181,Research & Development,1,3,Life Sciences,1799.0,3,Male,82,3,1,Research Scientist,4,Married,5531.0,1,No,11.0,3.0,3,1,5,6,4,5,3,0,3
39,13464.0,No,Travel_Rarely,1253,Research & Development,10,1,Medical,1800.0,3,Male,65,3,3,Research Director,3,Single,7914.0,7,No,21.0,4.0,3,0,9,3,3,4,3,2,2
46,7991.0,No,Non-Travel,849,Sales,26,2,Life Sciences,1801.0,2,Male,98,2,2,Sales Executive,2,Single,25166.0,8,No,15.0,3.0,3,0,6,3,3,2,2,2,2
40,3377.0,No,Travel_Rarely,616,Research & Development,2,2,Life Sciences,1802.0,3,Female,99,3,1,Laboratory Technician,1,Married,25605.0,4,No,17.0,3.0,4,1,7,5,2,4,3,0,2
42,5538.0,No,Travel_Rarely,1128,Research & Development,13,3,Medical,1803.0,2,Male,95,4,2,Healthcare Representative,1,Married,5696.0,5,No,18.0,3.0,3,2,10,2,2,0,0,0,0
35,5762.0,No,Non-Travel,1180,Research & Development,2,2,Medical,1804.0,2,Male,90,3,2,Manufacturing Director,4,Divorced,24442.0,2,No,14.0,3.0,3,1,15,6,3,7,7,1,7
38,2592.0,No,Non-Travel,1336,Human Resources,2,3,Human Resources,1805.0,1,Male,100,3,1,Human Resources,2,Divorced,7129.0,5,No,13.0,3.0,4,3,13,3,3,11,10,3,8
34,5346.0,Yes,Travel_Frequently,234,Research & Development,9,4,Life Sciences,1807.0,4,Male,93,3,2,Laboratory Technician,1,Married,6208.0,4,No,17.0,3.0,3,1,11,3,2,7,1,0,7
37,4213.0,Yes,Travel_Rarely,370,Research & Development,10,4,Medical,1809.0,4,Male,58,3,2,Manufacturing Director,1,Single,4992.0,1,No,15.0,3.0,2,0,10,4,1,10,3,0,8
39,4127.0,No,Travel_Frequently,766,Sales,20,3,Life Sciences,1812.0,3,Male,83,3,2,Sales Executive,4,Divorced,19188.0,2,No,18.0,3.0,4,1,7,6,3,2,1,2,2
43,2438.0,No,Non-Travel,343,Research & Development,9,3,Life Sciences,1813.0,1,Male,52,3,1,Research Scientist,3,Single,24978.0,4,No,13.0,3.0,3,0,7,2,2,3,2,1,2
41,6870.0,No,Travel_Rarely,447,Research & Development,5,3,Life Sciences,1814.0,2,Male,85,4,2,Healthcare Representative,2,Single,15530.0,3,No,12.0,3.0,1,0,11,3,1,3,2,1,2
41,10447.0,No,Travel_Rarely,796,Sales,4,1,Marketing,1815.0,3,Female,81,3,3,Sales Executive,3,Divorced,26458.0,0,Yes,13.0,3.0,4,1,23,3,4,22,14,13,5
30,9667.0,No,Travel_Rarely,1092,Research & Development,10,3,Medical,1816.0,1,Female,64,3,3,Manufacturing Director,3,Single,2739.0,9,No,14.0,3.0,2,0,9,3,3,7,7,0,2
26,2148.0,Yes,Travel_Rarely,920,Human Resources,20,2,Medical,1818.0,4,Female,69,3,1,Human Resources,2,Married,6889.0,0,Yes,11.0,3.0,3,0,6,3,3,5,1,1,4
46,8926.0,Yes,Travel_Rarely,261,Research & Development,21,2,Medical,1821.0,4,Female,66,3,2,Healthcare Representative,2,Married,10842.0,4,No,22.0,4.0,4,1,13,2,4,9,7,3,7
40,6513.0,No,Travel_Rarely,1194,Research & Development,1,3,Life Sciences,1822.0,3,Female,52,3,2,Healthcare Representative,4,Divorced,9060.0,4,No,17.0,3.0,4,1,12,3,3,5,3,0,3
34,6799.0,No,Travel_Rarely,810,Sales,8,2,Technical Degree,1823.0,2,Male,92,4,2,Sales Executive,3,Married,22128.0,1,No,21.0,4.0,3,2,10,5,3,10,8,4,8
58,16291.0,No,Non-Travel,350,Sales,2,3,Medical,1824.0,2,Male,52,3,4,Manager,2,Divorced,22577.0,4,No,22.0,4.0,4,1,37,0,2,16,9,14,14
35,2705.0,No,Travel_Rarely,185,Research & Development,23,4,Medical,1826.0,2,Male,91,1,1,Laboratory Technician,3,Married,9696.0,0,No,16.0,3.0,2,1,6,2,4,5,4,0,3
47,10333.0,No,Travel_Rarely,1001,Research & Development,4,3,Life Sciences,1827.0,3,Female,92,2,3,Manufacturing Director,2,Divorced,19271.0,8,Yes,12.0,3.0,3,1,28,4,3,22,11,14,10
40,4448.0,No,Travel_Rarely,750,Research & Development,12,3,Life Sciences,1829.0,2,Female,47,3,2,Healthcare Representative,1,Divorced,10748.0,2,No,12.0,3.0,2,1,15,3,3,7,4,7,7
54,6854.0,No,Travel_Rarely,431,Research & Development,7,4,Medical,1830.0,4,Female,68,3,2,Research Scientist,4,Married,15696.0,4,No,15.0,3.0,2,1,14,2,2,7,1,1,7
31,9637.0,No,Travel_Frequently,1125,Sales,7,4,Marketing,1833.0,1,Female,68,3,3,Sales Executive,1,Married,8277.0,2,No,14.0,3.0,4,2,9,3,3,3,2,2,2
28,3591.0,No,Travel_Rarely,1217,Research & Development,1,3,Medical,1834.0,3,Female,67,3,1,Research Scientist,1,Married,12719.0,1,No,25.0,4.0,3,1,3,3,3,3,2,1,2
38,5405.0,No,Travel_Rarely,723,Sales,2,4,Marketing,1835.0,2,Female,77,1,2,Sales Representative,4,Married,4244.0,2,Yes,20.0,4.0,1,2,20,4,2,4,2,0,3
26,4684.0,No,Travel_Rarely,572,Sales,10,3,Medical,1836.0,3,Male,46,3,2,Sales Executive,4,Single,9125.0,1,No,13.0,3.0,1,0,5,4,3,5,3,1,2
58,15787.0,No,Travel_Frequently,1216,Research & Development,15,4,Life Sciences,1837.0,1,Male,87,3,4,Research Director,3,Married,21624.0,2,Yes,14.0,3.0,2,0,23,3,3,2,2,2,2
18,1514.0,No,Non-Travel,1431,Research & Development,14,3,Medical,1839.0,2,Female,33,3,1,Research Scientist,3,Single,8018.0,1,No,16.0,3.0,3,0,0,4,1,0,0,0,0
31,2956.0,Yes,Travel_Rarely,359,Human Resources,18,5,Human Resources,1842.0,4,Male,89,4,1,Human Resources,1,Married,21495.0,0,No,17.0,3.0,3,0,2,4,3,1,0,0,0
29,2335.0,Yes,Travel_Rarely,350,Human Resources,13,3,Human Resources,1844.0,1,Male,56,2,1,Human Resources,1,Divorced,3157.0,4,Yes,15.0,3.0,4,3,4,3,3,2,2,2,0
45,5154.0,No,Non-Travel,589,Sales,2,4,Life Sciences,1845.0,3,Female,67,3,2,Sales Executive,3,Married,19665.0,4,No,22.0,4.0,2,2,10,3,4,8,7,5,7
36,6962.0,No,Travel_Rarely,430,Research & Development,2,4,Other,1847.0,4,Female,73,3,2,Research Scientist,2,Married,19573.0,4,Yes,22.0,4.0,4,1,15,2,3,1,0,0,0
43,5675.0,No,Travel_Frequently,1422,Sales,2,4,Life Sciences,1849.0,1,Male,92,3,2,Sales Executive,4,Married,19246.0,1,No,20.0,4.0,3,1,7,5,3,7,7,7,7
27,2379.0,No,Travel_Frequently,1297,Research & Development,5,2,Life Sciences,1850.0,4,Female,53,3,1,Laboratory Technician,4,Single,19826.0,0,Yes,14.0,3.0,3,0,6,3,2,5,4,0,2
29,3812.0,No,Travel_Frequently,574,Research & Development,20,1,Medical,1852.0,4,Male,40,3,1,Laboratory Technician,4,Married,7003.0,1,No,13.0,3.0,2,0,11,3,4,11,8,3,10
32,4648.0,No,Travel_Frequently,1318,Sales,10,4,Marketing,1853.0,4,Male,79,3,2,Sales Executive,4,Single,26075.0,8,No,13.0,3.0,3,0,4,2,4,0,0,0,0
42,2936.0,No,Non-Travel,355,Research & Development,10,4,Technical Degree,1854.0,3,Male,38,3,1,Research Scientist,3,Married,6161.0,3,No,22.0,4.0,2,2,10,1,2,6,3,3,3
47,2105.0,No,Travel_Rarely,207,Research & Development,9,4,Life Sciences,1856.0,2,Female,64,3,1,Laboratory Technician,3,Single,5411.0,4,No,12.0,3.0,3,0,7,2,3,2,2,2,0
46,8578.0,No,Travel_Rarely,706,Research & Development,2,2,Life Sciences,1857.0,4,Male,82,3,3,Manufacturing Director,4,Divorced,19989.0,3,No,14.0,3.0,3,1,12,4,2,9,8,4,7
28,2706.0,No,Non-Travel,280,Human Resources,1,2,Life Sciences,1858.0,3,Male,43,3,1,Human Resources,4,Divorced,10494.0,1,No,15.0,3.0,2,1,3,2,3,3,2,2,2
29,6384.0,No,Travel_Rarely,726,Research & Development,29,1,Life Sciences,1859.0,4,Male,93,1,2,Healthcare Representative,3,Divorced,21143.0,8,No,17.0,3.0,4,2,11,3,3,7,0,1,6
42,3968.0,No,Travel_Rarely,1142,Research & Development,8,3,Life Sciences,1860.0,4,Male,81,3,1,Laboratory Technician,3,Single,13624.0,4,No,13.0,3.0,4,0,8,3,3,0,0,0,0
32,9907.0,Yes,Travel_Rarely,414,Sales,2,4,Marketing,1862.0,3,Male,82,2,2,Sales Executive,2,Single,26186.0,7,Yes,12.0,3.0,3,0,7,3,2,2,2,2,2
46,13225.0,No,Travel_Rarely,1319,Sales,3,3,Technical Degree,1863.0,1,Female,45,4,4,Sales Executive,1,Divorced,7739.0,2,No,12.0,3.0,4,1,25,5,3,19,17,2,8
27,3540.0,No,Travel_Rarely,728,Sales,23,1,Medical,1864.0,2,Female,36,2,2,Sales Representative,3,Married,7018.0,1,No,21.0,4.0,4,1,9,5,3,9,8,5,8
29,2804.0,No,Travel_Rarely,352,Human Resources,6,1,Medical,1865.0,4,Male,87,2,1,Human Resources,2,Married,15434.0,1,No,11.0,3.0,4,0,1,3,3,1,0,0,0
43,19392.0,No,Travel_Rarely,823,Research & Development,6,3,Medical,1866.0,1,Female,81,2,5,Manager,3,Married,22539.0,7,No,13.0,3.0,4,0,21,2,3,16,12,6,14
48,19665.0,No,Travel_Rarely,1224,Research & Development,10,3,Life Sciences,1867.0,4,Male,91,2,5,Research Director,2,Married,13583.0,4,No,12.0,3.0,4,0,29,3,3,22,10,12,9
29,2439.0,Yes,Travel_Frequently,459,Research & Development,24,2,Life Sciences,1868.0,4,Male,73,2,1,Research Scientist,4,Single,14753.0,1,Yes,24.0,4.0,2,0,1,3,2,1,0,1,0
46,7314.0,Yes,Travel_Rarely,1254,Sales,10,3,Life Sciences,1869.0,3,Female,64,3,3,Sales Executive,2,Married,14011.0,5,No,21.0,4.0,3,3,14,2,3,8,7,0,7
27,4774.0,No,Travel_Frequently,1131,Research & Development,15,3,Life Sciences,1870.0,4,Female,77,2,1,Research Scientist,1,Married,23844.0,0,No,19.0,3.0,4,1,8,2,2,7,6,7,3
39,3902.0,No,Travel_Rarely,835,Research & Development,19,4,Other,1871.0,4,Male,41,3,2,Research Scientist,4,Divorced,5141.0,8,No,14.0,3.0,2,3,7,2,3,2,2,2,2
55,2662.0,No,Travel_Rarely,836,Research & Development,2,4,Technical Degree,1873.0,2,Male,98,2,1,Research Scientist,4,Married,7975.0,8,No,20.0,4.0,2,1,19,2,4,5,2,0,4
28,2856.0,No,Travel_Rarely,1172,Sales,3,3,Medical,1875.0,2,Female,78,3,1,Sales Representative,2,Married,3692.0,1,No,19.0,3.0,4,1,1,3,3,1,0,0,0
30,1081.0,Yes,Travel_Rarely,945,Sales,9,3,Medical,1876.0,2,Male,89,3,1,Sales Representative,4,Single,16019.0,1,No,13.0,3.0,3,0,1,3,2,1,0,0,0
22,2472.0,Yes,Travel_Rarely,391,Research & Development,7,1,Life Sciences,1878.0,4,Male,75,3,1,Research Scientist,2,Single,26092.0,1,Yes,23.0,4.0,1,0,1,2,3,1,0,0,0
36,5673.0,No,Travel_Rarely,1266,Sales,10,4,Technical Degree,1880.0,2,Female,63,2,2,Sales Executive,3,Married,6060.0,1,Yes,13.0,3.0,1,1,10,4,3,10,9,1,7
31,4197.0,No,Travel_Rarely,311,Research & Development,20,3,Life Sciences,1881.0,2,Male,89,3,2,Laboratory Technician,3,Divorced,18624.0,1,No,11.0,3.0,1,1,10,2,3,10,8,0,2
34,9713.0,No,Travel_Rarely,1480,Sales,4,3,Life Sciences,1882.0,3,Male,64,3,3,Sales Executive,4,Married,24444.0,2,Yes,13.0,3.0,4,3,9,3,3,5,3,1,0
29,2062.0,No,Travel_Rarely,592,Research & Development,7,3,Life Sciences,1883.0,4,Male,59,3,1,Laboratory Technician,1,Single,19384.0,3,No,14.0,3.0,2,0,11,2,3,3,2,1,2
37,4284.0,No,Travel_Rarely,783,Research & Development,7,4,Medical,1885.0,4,Male,78,3,2,Research Scientist,1,Married,13588.0,5,Yes,22.0,4.0,3,1,16,2,3,5,3,0,4
35,4788.0,No,Travel_Rarely,219,Research & Development,16,2,Other,1886.0,4,Female,44,2,2,Manufacturing Director,2,Married,25388.0,0,Yes,11.0,3.0,4,0,4,2,3,3,2,0,2
45,5906.0,No,Travel_Rarely,556,Research & Development,25,2,Life Sciences,1888.0,2,Female,93,2,2,Manufacturing Director,4,Married,23888.0,0,No,13.0,3.0,4,2,10,2,2,9,8,3,8
36,3886.0,No,Travel_Frequently,1213,Human Resources,2,1,Human Resources,1890.0,2,Male,94,2,2,Human Resources,4,Single,4223.0,1,No,21.0,4.0,4,0,10,2,2,10,1,0,8
40,16823.0,No,Travel_Rarely,1137,Research & Development,1,4,Life Sciences,1892.0,1,Male,98,3,4,Manager,1,Divorced,18991.0,2,No,11.0,3.0,1,1,22,3,3,19,7,11,16
26,2933.0,No,Travel_Rarely,482,Research & Development,1,2,Life Sciences,1893.0,2,Female,90,2,1,Research Scientist,3,Married,14908.0,1,Yes,13.0,3.0,3,1,1,3,2,1,0,1,0
27,6500.0,No,Travel_Rarely,511,Sales,2,2,Medical,1898.0,1,Female,89,4,2,Sales Executive,3,Single,26997.0,0,No,14.0,3.0,2,0,9,5,2,8,7,0,7
48,17174.0,No,Travel_Frequently,117,Research & Development,22,3,Medical,1900.0,4,Female,58,3,4,Manager,4,Divorced,2437.0,3,No,11.0,3.0,2,1,24,3,3,22,17,4,7
44,5033.0,No,Travel_Rarely,170,Research & Development,1,4,Life Sciences,1903.0,2,Male,78,4,2,Healthcare Representative,1,Married,9364.0,2,No,15.0,3.0,4,1,10,5,3,2,0,2,2
34,2307.0,Yes,Non-Travel,967,Research & Development,16,4,Technical Degree,1905.0,4,Male,85,1,1,Research Scientist,1,Married,14460.0,1,Yes,23.0,4.0,2,1,5,2,3,5,2,3,0
56,2587.0,Yes,Travel_Rarely,1162,Research & Development,24,2,Life Sciences,1907.0,1,Male,97,3,1,Laboratory Technician,4,Single,10261.0,1,No,16.0,3.0,4,0,5,3,3,4,2,1,0
36,5507.0,No,Travel_Rarely,335,Sales,17,2,Marketing,1908.0,3,Male,33,2,2,Sales Executive,2,Married,16822.0,2,No,16.0,3.0,3,2,12,1,1,4,2,1,3
41,4393.0,No,Travel_Rarely,337,Sales,8,3,Marketing,1909.0,3,Female,54,3,2,Sales Executive,2,Married,26841.0,5,No,21.0,4.0,3,1,14,3,3,5,4,1,4
42,13348.0,No,Travel_Rarely,1396,Research & Development,6,3,Medical,1911.0,3,Male,83,3,3,Research Director,1,Married,14842.0,9,No,13.0,3.0,2,1,18,3,4,13,7,5,7
31,6583.0,No,Travel_Rarely,1079,Sales,10,2,Medical,1912.0,3,Female,86,3,2,Sales Executive,4,Divorced,20115.0,2,Yes,11.0,3.0,4,1,8,2,3,5,2,1,4
34,8103.0,No,Travel_Rarely,735,Sales,3,1,Medical,1915.0,4,Female,75,2,2,Sales Executive,4,Married,16495.0,3,Yes,12.0,3.0,3,0,9,3,2,4,2,0,1
31,3978.0,No,Travel_Rarely,471,Research & Development,4,3,Medical,1916.0,1,Female,62,4,1,Laboratory Technician,3,Divorced,16031.0,8,No,12.0,3.0,2,1,4,0,2,2,2,2,2
26,2544.0,No,Travel_Frequently,1096,Research & Development,6,3,Other,1918.0,3,Male,61,4,1,Laboratory Technician,4,Married,7102.0,0,No,18.0,3.0,1,1,8,3,3,7,7,7,7
45,5399.0,No,Travel_Frequently,1297,Research & Development,1,4,Medical,1922.0,2,Male,44,3,2,Healthcare Representative,3,Single,14511.0,4,No,12.0,3.0,3,0,12,3,3,4,2,0,3
33,5487.0,No,Travel_Rarely,217,Sales,10,4,Marketing,1924.0,2,Male,43,3,2,Sales Executive,3,Single,10410.0,1,No,14.0,3.0,2,0,10,2,2,10,4,0,9
28,6834.0,No,Travel_Frequently,783,Sales,1,2,Life Sciences,1927.0,3,Male,42,2,2,Sales Executive,4,Married,19255.0,1,Yes,12.0,3.0,3,1,7,2,3,7,7,0,7
29,1091.0,Yes,Travel_Frequently,746,Sales,24,3,Technical Degree,1928.0,3,Male,45,4,1,Sales Representative,1,Single,10642.0,1,No,17.0,3.0,4,0,1,3,3,1,0,0,0
39,5736.0,No,Non-Travel,1251,Sales,21,4,Life Sciences,1929.0,1,Female,32,1,2,Sales Executive,3,Married,3987.0,6,No,19.0,3.0,3,1,10,1,3,3,2,1,2
27,2226.0,No,Travel_Rarely,1354,Research & Development,2,4,Technical Degree,1931.0,2,Male,41,3,1,Research Scientist,2,Married,6073.0,1,No,11.0,3.0,3,1,6,3,2,5,3,1,2
34,5747.0,No,Travel_Frequently,735,Research & Development,22,4,Other,1932.0,3,Male,86,2,2,Research Scientist,4,Married,26496.0,1,Yes,15.0,3.0,2,0,16,3,3,15,10,6,11
28,9854.0,Yes,Travel_Rarely,1475,Sales,13,2,Marketing,1933.0,4,Female,84,3,2,Sales Executive,3,Single,23352.0,3,Yes,11.0,3.0,4,0,6,0,3,2,0,2,2
47,5467.0,No,Non-Travel,1169,Research & Development,14,4,Technical Degree,1934.0,3,Male,64,3,2,Research Scientist,2,Married,2125.0,8,No,18.0,3.0,3,1,16,4,4,8,7,1,7
56,5380.0,No,Travel_Rarely,1443,Sales,11,5,Marketing,1935.0,4,Female,89,2,2,Sales Executive,1,Married,20328.0,4,No,16.0,3.0,3,1,6,3,3,0,0,0,0
39,5151.0,No,Travel_Rarely,867,Research & Development,9,2,Medical,1936.0,1,Male,87,3,2,Manufacturing Director,1,Married,12315.0,1,No,25.0,4.0,4,1,10,3,3,10,0,7,9
38,2133.0,No,Travel_Frequently,1394,Research & Development,8,3,Medical,1937.0,4,Female,58,2,2,Research Scientist,2,Divorced,18115.0,1,Yes,16.0,3.0,3,1,20,3,3,20,11,0,7
58,17875.0,No,Travel_Rarely,605,Sales,21,3,Life Sciences,1938.0,4,Female,72,3,4,Manager,4,Married,11761.0,4,Yes,13.0,3.0,3,1,29,2,2,1,0,0,0
32,2432.0,Yes,Travel_Frequently,238,Research & Development,5,2,Life Sciences,1939.0,1,Female,47,4,1,Research Scientist,3,Single,15318.0,3,Yes,14.0,3.0,1,0,8,2,3,4,1,0,3
38,4771.0,No,Travel_Rarely,1206,Research & Development,9,2,Life Sciences,1940.0,2,Male,71,3,1,Research Scientist,4,Divorced,14293.0,2,No,19.0,3.0,4,2,10,0,4,5,2,0,3
49,19161.0,No,Travel_Frequently,1064,Research & Development,2,1,Life Sciences,1941.0,2,Male,42,3,5,Research Director,4,Married,13738.0,3,No,15.0,3.0,4,0,28,3,3,5,4,4,3
